id_produit,nom_produit,marque,categorie,sous_categorie,type_emballage,poids_net,volume,energie_kcal,energie_kj,lipides,acides_gras_satures,acides_gras_mono_insatures,acides_gras_poly_insatures,cholesterol,glucides,sucres,amidon,fibres_alimentaires,proteines,sel,sodium,calcium,fer,magnesium,zinc,vitamine_a,vitamine_c,vitamine_d,vitamine_b1,vitamine_b2,vitamine_b3,vitamine_b6,vitamine_b12,vitamine_e,vitamine_k,omega_3,omega_6,ingredients,additifs,allergenes,certifications,pays_origine,lieu_fabrication,instructions_conservation,mode_preparation,date_expiration,code_barres,site_internet_marque,service_client_contact
2212,Evian - Standard spécial,Evian,Fromages,Standard,Bouteille verre,1633g,,242.2 kcal,,,16.9g,14.2g,9.8g,8.5mg,55.7g,5.8g,6.1g,,,3.1g,233.5mg,,,,2.5mg,,,3.5µg,0.5mg,1.2mg,,0.7mg,3.7µg,7.4mg,36.6µg,1.8g,,"Ingrédient7 (37.6%), Ingrédient8 (17.1%), Ingrédient28 (16.6%), Ingrédient30 (31.5%), Ingrédient18 (47.8%), Ingrédient27 (46.0%), Ingrédient21 (47.9%), Ingrédient25 (31.2%), Ingrédient34 (11.7%), Ingrédient1 (33.4%), Ingrédient35 (2.1%)","E440, E160, E110, E200",Fruits à coque,,Pays-Bas,Portugal,À conserver au réfrigérateur entre 0°C et 4°C,À décongeler avant consommation,12/6/2025,7649606567471,www.evian.com,contact@evian.com
2213,Lidl - Standard spécial,Lidl,Riz,Standard,Sachet plastique,939g,,397.9 kcal,1086.3 kJ,2.0g,3.0g,,,4.5mg,38.2g,15.9g,11.2g,10.7g,4.0g,,151.4mg,,12.1mg,66.6mg,1.0mg,,,,2.0mg,,19.4mg,1.9mg,1.7µg,14.8mg,32.0µg,2.0g,4.6g,"Ingrédient37 (3.7%), Ingrédient30 (48.6%), Ingrédient12 (22.8%), Ingrédient21 (30.5%), Ingrédient20 (3.4%)","E104, E500, E471, E211, E120",Œufs,AOP,Allemagne,Suisse,À conserver au réfrigérateur entre 0°C et 4°C,À diluer dans de l'eau,10/11/2025,7222187746738,www.lidl.com,contact@lidl.com
2214,Cristaline - Standard spécial,Cristaline,Pâtes,Standard,Conserve,109g,,251.4 kcal,635.8 kJ,8.1g,19.5g,13.4g,0.1g,82.2mg,,35.4g,4.5g,,9.8g,,614.5mg,128.7mg,11.3mg,90.4mg,2.2mg,222.0µg,23.6mg,2.7µg,1.0mg,1.2mg,8.6mg,0.2mg,,14.9mg,24.2µg,0.5g,9.9g,"Ingrédient10 (37.5%), Ingrédient50 (5.8%), Ingrédient43 (40.6%), Ingrédient46 (4.5%), Ingrédient25 (34.4%), Ingrédient10 (49.1%), Ingrédient25 (45.9%), Ingrédient25 (15.2%)","E120, E160",,Halal,France,Portugal,À conserver à l'abri de la lumière et de l'humidité,À réchauffer 3 minutes au micro-ondes,15/5/2025,3848370371514,www.cristaline.com,contact@cristaline.com
2215,Heinz standard premium,Heinz,Fromages,Standard,Barquette,1972g,,366.5 kcal,655.9 kJ,37.1g,17.6g,,1.6g,3.6mg,5.4g,6.2g,,11.8g,8.4g,2.3g,743.6mg,189.8mg,1.9mg,,4.5mg,845.6µg,18.4mg,13.5µg,1.3mg,0.9mg,8.7mg,0.4mg,3.7µg,2.3mg,77.6µg,0.9g,9.9g,"Ingrédient9 (22.9%), Ingrédient41 (37.8%), Ingrédient29 (18.2%), Ingrédient24 (7.5%), Ingrédient18 (43.2%), Ingrédient16 (13.8%)",,"Sésame, Lupin, Fruits à coque",Label Rouge,Pays-Bas,Italie,À conserver dans un endroit frais et sec,Prêt à consommer,30/12/2025,2344763431671,www.heinz.com,contact@heinz.com
2216,Standard Président tradition,Président,Sauces,Standard,Conserve,1034g,,149.7 kcal,,3.4g,5.0g,3.8g,2.0g,68.5mg,22.4g,26.9g,12.4g,,,0.3g,,,6.6mg,25.0mg,2.7mg,354.2µg,,,1.7mg,1.6mg,4.5mg,0.5mg,1.4µg,14.5mg,55.9µg,,5.1g,"Ingrédient39 (49.4%), Ingrédient10 (21.2%), Ingrédient44 (20.9%)","E104, E150, E300","Poisson, Gluten",,Italie,Italie,À conserver à l'abri de la lumière et de l'humidité,Cuire à l'eau bouillante pendant 10 minutes,2/2/2025,5789759975811,www.président.com,contact@président.com
2217,Cristaline saumon premium,Cristaline,Poissons,Saumon,Film plastique,,,240.7 kcal,268.9 kJ,,15.2g,6.2g,4.7g,37.6mg,18.1g,35.3g,24.8g,0.9g,21.4g,2.2g,611.4mg,396.8mg,10.9mg,30.1mg,,549.2µg,77.9mg,1.5µg,0.2mg,0.6mg,7.9mg,0.0mg,,14.8mg,76.2µg,,3.9g,"Ingrédient16 (49.8%), Ingrédient26 (4.7%), Ingrédient22 (47.7%), Ingrédient38 (48.6%), Ingrédient20 (6.1%), Ingrédient24 (30.0%)","E300, E110, E471",Poisson,Sans gluten,Pays-Bas,Suisse,À conserver à température ambiante,À décongeler avant consommation,27/7/2025,1208677348307,www.cristaline.com,contact@cristaline.com
2218,Panzani carotte,Panzani,Légumes,Carotte,Pot en verre,1113g,,115.9 kcal,2467.7 kJ,27.5g,8.2g,14.7g,4.6g,78.1mg,46.7g,30.8g,,6.5g,11.4g,1.5g,656.5mg,215.8mg,12.8mg,61.5mg,0.2mg,881.4µg,25.4mg,12.0µg,0.5mg,0.1mg,14.3mg,,,7.6mg,38.3µg,0.3g,5.9g,"Ingrédient35 (30.8%), Ingrédient5 (41.6%), Ingrédient9 (30.3%), Ingrédient39 (43.7%), Ingrédient48 (24.3%), Ingrédient39 (37.4%)",E150,"Lupin, Poisson",Label Rouge,Allemagne,Suisse,À conserver au réfrigérateur entre 0°C et 4°C,Prêt à consommer,27/11/2025,8027212054092,www.panzani.com,contact@panzani.com
2219,Le standard Danone,Danone,Pâtes,Standard,Bouteille plastique,1314g,,410.0 kcal,,22.2g,2.9g,11.5g,3.7g,10.9mg,31.8g,25.9g,10.5g,11.5g,,1.9g,866.7mg,76.8mg,8.2mg,8.4mg,,404.9µg,97.7mg,,1.5mg,,5.1mg,0.1mg,,7.8mg,24.9µg,2.1g,6.0g,"Ingrédient48 (13.0%), Ingrédient16 (23.6%), Ingrédient4 (44.1%), Ingrédient31 (4.5%), Ingrédient43 (20.8%), Ingrédient23 (19.5%), Ingrédient48 (5.3%), Ingrédient16 (40.3%), Ingrédient24 (9.0%)","E306, E160",Poisson,,Suisse,Espagne,À conserver à l'abri de la lumière et de l'humidité,À diluer dans de l'eau,4/9/2025,8042922807638,www.danone.com,contact@danone.com
2220,Kellogg's fruits de mer,Kellogg's,Poissons,Fruits de mer,Sachet plastique,720g,,535.6 kcal,815.0 kJ,3.0g,10.4g,12.5g,8.6g,,51.8g,34.6g,4.7g,12.2g,,0.5g,287.4mg,,4.3mg,59.2mg,3.4mg,883.9µg,1.3mg,7.4µg,0.7mg,,13.1mg,2.0mg,0.9µg,11.9mg,,1.1g,,"Ingrédient9 (46.2%), Ingrédient37 (45.2%), Ingrédient47 (45.6%), Ingrédient19 (8.4%), Ingrédient23 (45.4%), Ingrédient1 (43.9%), Ingrédient21 (13.0%)","E104, E101, E120","Gluten, Crustacés, Céleri",Sans gluten,Allemagne,Portugal,À conserver dans un endroit frais et sec,Cuire à l'eau bouillante pendant 10 minutes,18/2/2025,2081641816534,www.kellogg's.com,contact@kellogg's.com
2221,Kellogg's standard premium,Kellogg's,Riz,Standard,Sachet plastique,263g,,,1806.6 kJ,31.0g,14.9g,3.0g,8.2g,42.8mg,39.2g,,30.0g,6.7g,21.8g,3.1g,999.7mg,400.0mg,15.0mg,66.6mg,4.4mg,489.8µg,96.0mg,6.6µg,1.8mg,0.8mg,10.0mg,0.2mg,3.5µg,3.7mg,24.1µg,1.6g,6.4g,"Ingrédient49 (14.2%), Ingrédient46 (44.9%), Ingrédient32 (47.8%), Ingrédient46 (10.2%), Ingrédient38 (30.4%), Ingrédient4 (28.4%), Ingrédient13 (6.0%), Ingrédient3 (42.2%)","E500, E150, E306",Céleri,"Commerce équitable, AB",Espagne,France,À conserver au réfrigérateur entre 0°C et 4°C,À décongeler avant consommation,30/11/2025,8085291416484,www.kellogg's.com,contact@kellogg's.com
2222,Le standard Nestlé,Nestlé,Pâtes,Standard,Sachet plastique,1381g,,148.3 kcal,1277.3 kJ,17.6g,7.0g,1.6g,2.5g,76.8mg,18.5g,8.9g,0.2g,10.4g,,0.4g,,479.9mg,7.5mg,51.1mg,3.8mg,6.8µg,17.8mg,10.5µg,0.7mg,1.7mg,9.3mg,1.8mg,,0.5mg,,,,"Ingrédient29 (26.0%), Ingrédient28 (21.8%), Ingrédient28 (37.3%), Ingrédient6 (38.5%)",E440,"Gluten, Lait, Gluten",,Suisse,Royaume-Uni,À conserver à température ambiante,À réchauffer 3 minutes au micro-ondes,4/11/2025,1174272597384,www.nestlé.com,contact@nestlé.com
2223,Nestlé - Saumon spécial,Nestlé,Poissons,Saumon,Barquette,783g,,312.5 kcal,1716.9 kJ,37.7g,7.4g,,,36.0mg,14.8g,,27.0g,,,2.3g,955.6mg,,10.1mg,91.8mg,4.2mg,550.7µg,,2.9µg,1.0mg,1.7mg,,,,13.4mg,8.3µg,2.5g,8.9g,"Ingrédient18 (43.4%), Ingrédient13 (40.8%), Ingrédient33 (10.3%), Ingrédient9 (17.2%), Ingrédient5 (27.8%), Ingrédient49 (47.5%), Ingrédient28 (25.8%), Ingrédient45 (21.4%), Ingrédient1 (11.6%), Ingrédient14 (4.9%), Ingrédient18 (24.0%), Ingrédient32 (30.9%), Ingrédient30 (27.5%)","E150, E500",,,France,Portugal,À conserver à température ambiante,À décongeler avant consommation,7/8/2025,9699402525105,www.nestlé.com,contact@nestlé.com
2224,Evian - Standard spécial,Evian,Épices,Standard,Boîte carton,,1.2L,474.1 kcal,,38.3g,6.1g,11.2g,5.6g,53.0mg,42.4g,6.9g,14.9g,,21.2g,2.3g,967.4mg,95.2mg,2.4mg,68.0mg,1.9mg,404.8µg,28.8mg,6.0µg,,1.7mg,17.3mg,1.9mg,4.7µg,8.1mg,60.7µg,2.2g,,"Ingrédient21 (34.4%), Ingrédient21 (25.7%), Ingrédient22 (35.6%), Ingrédient50 (13.3%), Ingrédient42 (15.6%), Ingrédient47 (36.9%), Ingrédient37 (49.3%), Ingrédient10 (39.3%), Ingrédient7 (32.6%), Ingrédient50 (19.9%), Ingrédient25 (23.7%), Ingrédient33 (47.2%), Ingrédient44 (7.5%), Ingrédient10 (15.6%), Ingrédient17 (46.7%)","E471, E104",,"Commerce équitable, Label Rouge",Italie,Italie,À conserver au réfrigérateur entre 0°C et 4°C,À décongeler avant consommation,22/11/2025,2109177599624,www.evian.com,contact@evian.com
2225,Barilla poulet,Barilla,Viandes,Poulet,Film plastique,1939g,,433.0 kcal,956.9 kJ,,0.6g,,7.2g,93.5mg,,31.5g,8.0g,13.5g,19.0g,3.9g,303.1mg,356.4mg,1.4mg,,4.5mg,205.0µg,24.6mg,2.3µg,1.0mg,1.3mg,,1.2mg,,12.3mg,15.4µg,0.3g,5.9g,"Ingrédient2 (29.8%), Ingrédient26 (3.0%), Ingrédient9 (26.8%), Ingrédient17 (5.4%), Ingrédient28 (48.9%), Ingrédient34 (13.7%)",,"Poisson, Céleri, Poisson",Sans gluten,Belgique,Suisse,À conserver au congélateur à -18°C,À cuire 20 minutes au four à 180°C,8/6/2025,7524100522083,www.barilla.com,contact@barilla.com
2226,Le standard Lu,Lu,Soupes,Standard,Pot en verre,875g,,,1736.8 kJ,,13.0g,13.4g,,43.2mg,,19.1g,15.7g,9.2g,,,256.7mg,218.4mg,12.7mg,84.7mg,1.8mg,344.5µg,,,1.1mg,1.6mg,19.7mg,1.0mg,4.0µg,7.7mg,78.9µg,1.6g,3.2g,"Ingrédient32 (20.0%), Ingrédient40 (45.5%), Ingrédient14 (9.9%), Ingrédient33 (10.9%), Ingrédient31 (43.6%), Ingrédient41 (3.5%), Ingrédient6 (44.5%), Ingrédient18 (3.8%), Ingrédient38 (44.0%), Ingrédient47 (18.0%), Ingrédient26 (12.6%)","E500, E120, E160, E306","Crustacés, Œufs, Crustacés",,Belgique,Portugal,À conserver au congélateur à -18°C,Prêt à consommer,18/11/2025,4193244720312,www.lu.com,contact@lu.com
2227,Maggi - Standard spécial,Maggi,Fromages,Standard,Bouteille verre,1118g,,259.2 kcal,,8.6g,4.0g,2.7g,9.2g,,38.8g,24.1g,2.3g,6.2g,,3.7g,37.4mg,,13.8mg,8.6mg,2.5mg,182.8µg,,0.1µg,1.5mg,0.4mg,19.2mg,0.9mg,1.2µg,13.3mg,38.2µg,2.3g,,"Ingrédient28 (7.1%), Ingrédient11 (33.0%), Ingrédient24 (32.4%), Ingrédient11 (41.4%), Ingrédient30 (32.9%), Ingrédient11 (31.0%), Ingrédient17 (49.3%), Ingrédient1 (8.7%), Ingrédient35 (38.0%), Ingrédient48 (31.1%)",,"Soja, Céleri, Arachide",Kasher,Portugal,Belgique,À conserver au réfrigérateur entre 0°C et 4°C,À cuire 10 minutes à la poêle,26/4/2025,3567783786140,www.maggi.com,contact@maggi.com
2228,Lu plats préparés,Lu,Surgelés,Plats préparés,Barquette sous vide,301g,,,499.3 kJ,2.5g,14.6g,7.8g,5.7g,6.7mg,37.3g,5.5g,22.4g,0.2g,13.4g,,629.9mg,91.9mg,5.4mg,3.8mg,4.9mg,540.9µg,53.4mg,10.5µg,1.1mg,,16.9mg,,2.6µg,1.5mg,,0.9g,1.5g,"Ingrédient7 (3.4%), Ingrédient41 (2.8%), Ingrédient12 (20.9%), Ingrédient19 (31.5%), Ingrédient50 (2.3%), Ingrédient2 (9.2%), Ingrédient39 (47.0%), Ingrédient1 (43.0%), Ingrédient45 (28.3%), Ingrédient21 (28.9%), Ingrédient4 (3.6%)","E100, E440, E202, E202, E211","Poisson, Gluten, Poisson","Bio, Bio",Portugal,Grèce,À conserver à température ambiante,À cuire 20 minutes au four à 180°C,4/6/2025,2434163144305,www.lu.com,contact@lu.com
2229,Standard Danone tradition,Danone,Épices,Standard,Barquette,946g,,345.2 kcal,,,,12.0g,2.9g,79.8mg,64.6g,25.6g,26.8g,,9.1g,,888.8mg,75.5mg,14.7mg,,1.3mg,690.0µg,70.7mg,1.6µg,,0.6mg,13.9mg,0.1mg,3.8µg,9.5mg,43.2µg,1.7g,2.4g,"Ingrédient12 (5.9%), Ingrédient27 (8.6%), Ingrédient47 (14.2%), Ingrédient15 (10.7%), Ingrédient38 (3.1%), Ingrédient50 (46.9%), Ingrédient43 (34.5%), Ingrédient48 (16.2%), Ingrédient38 (49.5%), Ingrédient8 (18.6%)","E306, E110, E100, E104","Lupin, Crustacés, Lupin",Végan,Suisse,Italie,À conserver au congélateur à -18°C,À cuire 20 minutes au four à 180°C,17/10/2025,3513279420387,www.danone.com,contact@danone.com
2230,Cristaline crackers premium,Cristaline,Snacks,Crackers,Film plastique,1869g,,229.9 kcal,2379.1 kJ,20.5g,12.5g,1.3g,,62.1mg,33.5g,24.3g,3.4g,5.0g,9.2g,1.8g,199.9mg,133.4mg,12.0mg,85.2mg,,296.8µg,37.4mg,,0.9mg,0.4mg,,0.8mg,2.1µg,10.8mg,51.7µg,,4.7g,"Ingrédient34 (45.7%), Ingrédient41 (44.0%), Ingrédient50 (27.1%), Ingrédient48 (4.5%), Ingrédient49 (37.1%), Ingrédient26 (14.9%)","E306, E415, E440",,"Halal, Commerce équitable",Royaume-Uni,Allemagne,À conserver au réfrigérateur entre 0°C et 4°C,À cuire 20 minutes au four à 180°C,12/4/2025,3148496691374,www.cristaline.com,contact@cristaline.com
2231,Barilla - Tomate spécial,Barilla,Légumes,Tomate,Sachet plastique,1672g,,447.8 kcal,1975.3 kJ,,,5.0g,8.1g,1.7mg,28.6g,24.5g,,11.9g,11.3g,1.5g,954.7mg,,12.1mg,39.0mg,2.5mg,892.3µg,62.7mg,,1.1mg,0.6mg,14.6mg,1.8mg,0.6µg,5.4mg,31.4µg,1.3g,4.0g,"Ingrédient22 (13.3%), Ingrédient7 (32.8%), Ingrédient24 (17.5%), Ingrédient12 (11.7%), Ingrédient22 (19.7%), Ingrédient11 (21.6%)","E101, E120, E160, E330","Lait, Lait",,Italie,Belgique,À conserver au réfrigérateur entre 0°C et 4°C,À cuire 10 minutes à la poêle,27/1/2025,4705991895207,www.barilla.com,contact@barilla.com
2232,Beurre Fleury Michon tradition,Fleury Michon,Produits laitiers,Beurre,Barquette,349g,,108.2 kcal,1267.3 kJ,6.9g,16.8g,,9.8g,23.3mg,43.6g,,21.2g,9.0g,14.0g,4.3g,,418.0mg,10.9mg,90.3mg,0.9mg,832.7µg,41.5mg,,,,0.2mg,1.3mg,4.6µg,11.0mg,79.3µg,1.4g,,"Ingrédient13 (12.9%), Ingrédient39 (35.5%), Ingrédient43 (43.1%), Ingrédient40 (20.3%), Ingrédient48 (9.6%), Ingrédient47 (36.6%), Ingrédient26 (44.4%), Ingrédient11 (26.2%)","E300, E211",Lait,"IGP, AOP",Portugal,Grèce,À conserver au réfrigérateur entre 0°C et 4°C,À décongeler avant consommation,4/11/2025,7467165509740,www.fleurymichon.com,contact@fleurymichon.com
2233,Standard Carrefour tradition,Carrefour,Sauces,Standard,Barquette,895g,,449.3 kcal,356.1 kJ,12.1g,12.2g,4.4g,,52.3mg,8.5g,28.9g,16.0g,,14.8g,3.1g,66.5mg,216.5mg,,99.8mg,2.8mg,505.9µg,49.1mg,4.6µg,1.2mg,1.6mg,11.4mg,,4.0µg,9.3mg,23.1µg,,8.7g,"Ingrédient24 (14.1%), Ingrédient46 (14.8%), Ingrédient35 (43.6%), Ingrédient38 (46.5%), Ingrédient24 (3.0%), Ingrédient5 (23.7%), Ingrédient5 (47.5%), Ingrédient50 (21.3%)",E202,"Lait, Soja","Kasher, IGP",France,Espagne,À conserver à température ambiante,À décongeler avant consommation,7/5/2025,1827988412112,www.carrefour.com,contact@carrefour.com
2234,Danone tomate,Danone,Légumes,Tomate,Boîte métallique,,,596.4 kcal,,34.4g,18.5g,7.2g,6.0g,88.4mg,46.5g,17.0g,,7.8g,9.4g,2.2g,871.8mg,253.8mg,14.3mg,37.7mg,,490.5µg,36.3mg,,0.4mg,0.5mg,17.7mg,0.2mg,0.0µg,12.0mg,,2.0g,4.1g,"Ingrédient4 (32.5%), Ingrédient11 (31.8%), Ingrédient48 (37.8%), Ingrédient6 (37.2%), Ingrédient1 (21.8%), Ingrédient4 (14.4%), Ingrédient21 (17.7%), Ingrédient31 (15.2%), Ingrédient45 (29.0%)","E104, E100",Lupin,IGP,France,Italie,À conserver à température ambiante,Cuire à l'eau bouillante pendant 10 minutes,23/10/2025,1852165319730,www.danone.com,contact@danone.com
2235,Pepsi fruits premium,Pepsi,Conserves,Fruits,Sachet plastique,321g,,,,,,5.0g,8.4g,21.8mg,57.4g,33.5g,24.9g,7.2g,8.6g,,238.5mg,424.8mg,11.4mg,43.8mg,2.0mg,502.4µg,26.9mg,,1.3mg,1.9mg,15.9mg,0.9mg,,3.5mg,7.4µg,0.8g,6.1g,"Ingrédient29 (14.8%), Ingrédient11 (41.4%), Ingrédient5 (22.2%), Ingrédient41 (2.3%), Ingrédient5 (25.0%), Ingrédient27 (9.9%)","E200, E306, E202","Lait, Crustacés, Lait",,Allemagne,France,À conserver au réfrigérateur entre 0°C et 4°C,Prêt à consommer,19/10/2025,2757522618517,www.pepsi.com,contact@pepsi.com
2236,Fleury Michon poulet,Fleury Michon,Viandes,Poulet,Boîte carton,1234g,,520.8 kcal,1355.0 kJ,10.5g,19.9g,12.1g,1.3g,54.8mg,40.4g,25.5g,4.5g,12.0g,,2.1g,43.8mg,71.5mg,13.3mg,4.5mg,3.6mg,,1.2mg,,0.1mg,0.3mg,0.9mg,0.3mg,,4.7mg,54.9µg,2.6g,3.9g,"Ingrédient4 (6.0%), Ingrédient25 (5.2%), Ingrédient38 (34.7%), Ingrédient3 (12.1%), Ingrédient44 (24.7%), Ingrédient41 (40.7%)","E500, E500",,AB,Grèce,Allemagne,À conserver dans un endroit frais et sec,À cuire 10 minutes à la poêle,19/7/2025,8090857096726,www.fleurymichon.com,contact@fleurymichon.com
2237,Barilla standard premium,Barilla,Fromages,Standard,Bouteille plastique,594g,,141.0 kcal,1446.5 kJ,27.7g,,14.4g,,1.5mg,,28.6g,5.4g,8.0g,19.2g,3.9g,309.8mg,305.5mg,9.1mg,21.7mg,4.8mg,636.6µg,94.8mg,4.7µg,0.3mg,0.1mg,3.1mg,0.6mg,,4.5mg,25.7µg,0.7g,6.3g,"Ingrédient5 (28.4%), Ingrédient9 (31.2%), Ingrédient15 (50.0%), Ingrédient17 (3.2%), Ingrédient44 (7.0%), Ingrédient28 (16.6%), Ingrédient45 (37.0%), Ingrédient32 (41.1%), Ingrédient21 (5.6%), Ingrédient15 (24.2%), Ingrédient9 (10.1%), Ingrédient38 (39.3%), Ingrédient22 (45.0%), Ingrédient50 (25.6%)","E471, E306",,,Espagne,Belgique,À conserver au congélateur à -18°C,À cuire 10 minutes à la poêle,2/8/2025,5907262016977,www.barilla.com,contact@barilla.com
2238,Avoine Barilla tradition,Barilla,Céréales,Avoine,Boîte métallique,,,260.3 kcal,823.9 kJ,,3.9g,13.2g,2.6g,,,17.3g,2.5g,4.7g,29.6g,0.6g,910.1mg,73.9mg,4.5mg,,0.4mg,794.6µg,95.1mg,,,,17.6mg,0.9mg,4.0µg,,11.6µg,0.6g,6.6g,"Ingrédient21 (30.7%), Ingrédient30 (10.3%), Ingrédient36 (20.3%), Ingrédient32 (9.5%), Ingrédient15 (23.8%), Ingrédient32 (12.6%), Ingrédient37 (33.6%), Ingrédient28 (9.8%), Ingrédient3 (17.2%), Ingrédient40 (26.2%), Ingrédient38 (47.8%)","E101, E104, E211, E202, E440",,Label Rouge,Italie,Espagne,À conserver au congélateur à -18°C,Prêt à consommer,23/12/2025,4120425480272,www.barilla.com,contact@barilla.com
2239,Maggi - Standard spécial,Maggi,Fromages,Standard,Boîte carton,1477g,,483.3 kcal,1248.6 kJ,,11.0g,9.7g,0.7g,23.0mg,,39.7g,22.2g,10.1g,24.5g,2.8g,248.1mg,327.4mg,1.9mg,18.9mg,,812.6µg,63.5mg,12.0µg,1.9mg,,16.7mg,1.6mg,3.5µg,8.2mg,46.2µg,1.2g,0.7g,"Ingrédient5 (6.1%), Ingrédient24 (18.8%), Ingrédient21 (40.9%), Ingrédient17 (21.9%), Ingrédient32 (6.5%), Ingrédient24 (11.3%), Ingrédient7 (22.2%), Ingrédient35 (43.5%), Ingrédient11 (3.4%), Ingrédient22 (20.1%)","E500, E100, E202","Poisson, Arachide","Bio, Bio",Allemagne,Suisse,À conserver dans un endroit frais et sec,À cuire 10 minutes à la poêle,14/5/2025,5858466050155,www.maggi.com,contact@maggi.com
2240,Heinz - Standard spécial,Heinz,Sauces,Standard,Sachet plastique,1254g,,128.4 kcal,201.6 kJ,,6.3g,9.2g,,85.6mg,34.2g,,29.8g,13.0g,22.4g,4.0g,105.7mg,,7.8mg,60.9mg,0.7mg,,8.1mg,5.4µg,1.8mg,,15.0mg,0.4mg,2.5µg,6.2mg,43.9µg,1.6g,5.1g,"Ingrédient3 (27.5%), Ingrédient6 (1.7%), Ingrédient29 (48.1%), Ingrédient19 (36.5%), Ingrédient10 (25.2%), Ingrédient30 (39.3%), Ingrédient21 (36.7%), Ingrédient41 (35.7%), Ingrédient13 (13.8%), Ingrédient45 (22.6%), Ingrédient48 (33.4%), Ingrédient1 (12.2%)","E300, E440","Œufs, Lait",,Allemagne,Grèce,À conserver à température ambiante,Cuire à l'eau bouillante pendant 10 minutes,27/12/2025,8192502400305,www.heinz.com,contact@heinz.com
2241,Le viandes Knorr,Knorr,Surgelés,Viandes,Pot en verre,678g,,99.0 kcal,360.0 kJ,27.2g,17.9g,11.4g,2.5g,73.1mg,15.9g,1.7g,10.4g,11.6g,22.5g,0.4g,,,5.3mg,57.0mg,0.7mg,,36.4mg,3.8µg,0.9mg,1.5mg,,1.4mg,4.9µg,8.4mg,42.4µg,1.9g,3.1g,"Ingrédient4 (19.0%), Ingrédient33 (28.4%), Ingrédient9 (6.0%), Ingrédient10 (34.7%), Ingrédient22 (9.4%), Ingrédient25 (47.1%)","E500, E300","Fruits à coque, Crustacés, Fruits à coque",,France,Grèce,À conserver à l'abri de la lumière et de l'humidité,À cuire 10 minutes à la poêle,11/5/2025,5674960800391,www.knorr.com,contact@knorr.com
2242,Panzani standard premium,Panzani,Épices,Standard,Boîte métallique,863g,,497.3 kcal,986.4 kJ,4.7g,13.4g,,4.6g,25.0mg,74.0g,23.0g,0.1g,13.4g,,3.1g,473.2mg,26.6mg,5.5mg,,0.0mg,971.0µg,,14.4µg,1.2mg,0.3mg,13.8mg,1.0mg,4.6µg,3.7mg,73.8µg,2.3g,8.1g,"Ingrédient12 (11.9%), Ingrédient32 (12.0%), Ingrédient39 (47.5%), Ingrédient37 (3.6%)",,Poisson,,Grèce,Pays-Bas,À conserver à température ambiante,À décongeler avant consommation,14/3/2025,2062712988169,www.panzani.com,contact@panzani.com
2243,Kellogg's - Thé spécial,Kellogg's,Boissons,Thé,Barquette sous vide,,1.2L,375.8 kcal,1281.6 kJ,13.1g,,9.0g,9.5g,6.9mg,73.3g,4.9g,1.6g,9.4g,,0.9g,928.4mg,374.7mg,,7.1mg,2.3mg,317.8µg,89.2mg,,1.2mg,,,,,2.0mg,10.5µg,1.5g,0.0g,"Ingrédient8 (5.5%), Ingrédient19 (13.9%), Ingrédient39 (45.8%), Ingrédient24 (40.2%)","E101, E471, E104, E440","Lait, Œufs",,Royaume-Uni,Allemagne,À conserver à température ambiante,À cuire 20 minutes au four à 180°C,11/6/2025,5991548172170,www.kellogg's.com,contact@kellogg's.com
2244,Le standard Kellogg's,Kellogg's,Pâtisseries,Standard,Sachet plastique,,,271.3 kcal,,25.2g,10.8g,12.3g,4.4g,61.4mg,21.2g,30.5g,,11.0g,1.7g,1.3g,810.7mg,205.1mg,7.8mg,60.1mg,4.1mg,,,3.4µg,0.1mg,1.4mg,10.1mg,0.7mg,1.4µg,,1.7µg,2.8g,4.1g,"Ingrédient7 (13.6%), Ingrédient24 (46.9%), Ingrédient19 (32.3%), Ingrédient34 (7.2%), Ingrédient7 (10.7%), Ingrédient46 (19.7%), Ingrédient30 (13.1%), Ingrédient17 (43.8%), Ingrédient5 (23.0%), Ingrédient27 (19.9%), Ingrédient29 (8.9%), Ingrédient6 (39.5%), Ingrédient10 (26.4%), Ingrédient29 (46.8%), Ingrédient30 (18.8%)","E300, E160","Sésame, Gluten",,France,Pays-Bas,À conserver au congélateur à -18°C,À cuire 10 minutes à la poêle,29/4/2025,9906192209906,www.kellogg's.com,contact@kellogg's.com
2245,Maggi barres premium,Maggi,Snacks,Barres,Barquette sous vide,58g,,230.5 kcal,651.5 kJ,,14.5g,9.6g,9.3g,96.4mg,69.5g,6.7g,9.3g,9.9g,6.6g,3.4g,104.1mg,20.0mg,14.5mg,76.3mg,4.5mg,725.4µg,74.1mg,8.8µg,0.7mg,1.7mg,,0.1mg,2.5µg,,32.6µg,2.7g,3.4g,"Ingrédient48 (47.2%), Ingrédient43 (21.3%), Ingrédient4 (21.3%), Ingrédient34 (37.7%), Ingrédient48 (23.5%), Ingrédient20 (27.6%), Ingrédient48 (36.8%), Ingrédient22 (35.4%)",E306,"Soja, Gluten",AB,Suisse,Suisse,À conserver au réfrigérateur entre 0°C et 4°C,Prêt à consommer,11/9/2025,8849948213789,www.maggi.com,contact@maggi.com
